employee_id,age,salary,performance_score,hours_worked_per_week,attrition,salary_per_experience,workload_score,experience_ratio,perf_satisfaction_index,department_Finance,department_HR,department_Marketing,department_Operations,department_Sales,education_level_High School,education_level_Master,education_level_PhD
1188,81.0,57385.29442447878,5.0,28.00009160941068,1,3385.3942039025565,3.588126269220617,0.19452250724139522,11.0,0,1,0,0,0,0,0,0
1189,50.0,54126.527905052935,9.0,50.976721842578165,0,3240.327152987936,1.842503186399786,0.3079221927567718,70.2,1,0,0,0,0,0,0,0
1190,24.0,59772.10306845016,6.9,34.510805685832736,1,2490.5042945187565,3.685378670085207,0.92,24.150000000000002,0,1,0,0,0,0,0,0
1191,41.0,72946.50339255946,1.1,46.05283222001587,0,36473.25169627973,0.680945754498523,0.023809523809523808,10.01,0,0,0,0,1,0,0,0
1192,57.0,48053.39728410631,9.5,45.60685493190732,0,3121.2695381364733,1.1988470244510778,0.2481976798939505,79.8,0,0,0,0,0,0,0,0
1193,40.0,61632.6844531368,3.1,28.689974439744063,0,3672.365995300134,2.7809670030155424,0.3849470084569115,12.709999999999999,0,0,0,0,1,0,0,0
1194,47.0,43220.52857701789,2.0,50.393003337920206,0,7203.4214295029815,1.4074495178895157,0.10416666666666667,16.6,0,0,0,0,1,0,0,0
1195,24.0,45088.40650436711,7.9,37.46746244376825,0,45088.40650436711,3.570227880254321,0.0,33.18,1,0,0,0,0,0,0,0
1196,40.0,59535.91504266564,5.5,42.44043697589569,1,2588.5180453332887,5.647789850526049,0.5365853658536586,10.45,0,0,0,0,0,0,1,0
1197,41.0,30597.62987559252,4.9,39.13453948827555,1,1799.860580917207,0.1928835298806653,0.38095238095238093,47.53,0,0,0,0,0,1,0,0
1198,53.0,90908.37924924078,3.2,54.98073201786328,0,2673.7758602717877,2.800179517263948,0.6111111111111112,22.080000000000002,0,0,0,0,0,0,1,0
1199,28.0,42104.10067634645,5.9,52.7479216654725,0,1451.8655405636705,4.246343233960116,0.9655172413793104,30.09,0,0,0,0,0,0,0,0
1200,54.0,58526.24857447215,3.5,27.50132332983422,0,6502.916508274683,2.4398381330913077,0.14545454545454545,16.099999999999998,0,0,0,0,0,0,0,0
1201,39.0,77523.26582725297,9.1,60.07061697526551,1,5963.32814055792,6.020126130217719,0.3,35.489999999999995,1,0,0,0,0,0,1,0
1202,22.0,47056.419918742526,2.9,36.57354613987843,0,7842.736653123754,0.12017405889114997,0.21739130434782608,28.42,0,1,0,0,0,0,0,0
1203,32.0,25459.545156829256,9.0,58.81949341585471,0,1186.5268617955335,7.537538534221939,0.6199151764902628,19.8,0,0,0,0,1,0,0,0
1204,49.0,53325.81359812993,6.0,39.950323422880125,0,2666.2906799064963,4.069355690661705,0.38,22.799999999999997,0,0,0,0,0,0,0,0
1205,46.0,46877.694298858216,8.5,39.27266635126452,0,15625.898099619406,2.8389433559135626,0.0425531914893617,47.599999999999994,0,1,0,0,0,0,0,0
1206,44.0,25854.397371119965,7.4,40.02137813537742,1,1520.8469041835274,3.0903207665988455,0.35555555555555557,39.22,0,1,0,0,0,0,0,0
1207,52.0,64273.348388582985,7.3,38.79368284016408,0,5356.112365715248,2.8043185854875294,0.20754716981132076,40.879999999999995,0,0,0,0,1,1,0,0
1208,51.0,63106.40793349427,3.9,60.8676223094129,0,63106.40793349427,7.4,0.0,10.14,1,0,0,0,0,0,0,0
1209,56.0,77134.89681807527,3.1,41.389094405434925,0,4511.0019541265865,5.235887567643069,0.28244355281208394,7.13,0,0,1,0,0,1,0,0
1210,28.0,43187.66451719419,2.9,39.581628539690485,0,3032.1101357357625,4.356945468772069,0.456670182489861,9.569999999999999,0,0,1,0,0,0,0,0
1211,37.0,60656.46717581365,8.7,42.61608605994356,0,2332.9410452236016,0.5601150094979572,0.6578947368421053,80.03999999999999,0,1,0,0,0,1,0,0
1212,47.0,60668.458168657795,8.4,34.26131842460236,0,4044.5638779105198,4.503059869884749,0.2916666666666667,16.8,0,0,0,1,0,0,0,0
1213,23.0,58674.86011486357,5.0,54.776964274322005,0,2668.533263234113,1.979859190012622,0.8744867393269958,39.0,0,0,0,1,0,0,0,0
1214,22.0,73820.24404479744,2.2,30.23135331445495,0,2306.88262639992,1.0926823616291577,1.3478260869565217,17.16,0,0,0,0,1,0,0,1
1215,33.0,81158.52007507738,4.4,37.08793114342876,0,20289.630018769345,2.6810131698844173,0.08823529411764706,24.64,0,0,1,0,0,1,0,0
1216,26.0,78217.1870086102,6.6,49.49328247877434,0,4345.399278256122,0.813129880894336,0.6296296296296297,59.4,0,1,0,0,0,0,0,0
1217,58.0,64148.15500339,5.1,42.338817046139454,1,3376.218684388947,4.590883985644152,0.3050847457627119,17.34,1,0,0,0,0,0,0,0
1219,30.0,50392.59847846224,10.0,54.26531293348344,0,3599.47131989016,4.2793441274350466,0.41935483870967744,52.0,0,1,0,0,0,0,0,0
1220,56.0,60656.46717581365,2.7,50.03041238665984,0,1838.0747629034438,5.424899301527191,0.5614035087719298,9.18,0,1,0,0,0,0,0,1
1221,40.0,58526.24857447215,5.1,43.09981076112916,0,4180.4463267480105,1.6994182112271135,0.3170731707317073,38.76,0,0,0,0,0,0,1,0
1222,37.0,60940.280953303096,4.9,58.71474119881439,0,6689.411331274879,3.183279362731466,0.21342004446084795,32.830000000000005,1,0,0,0,0,1,0,0
1223,81.0,61329.70046097019,3.7,36.973310809630135,1,15332.425115242548,0.6681818731779771,0.036585365853658534,32.93,0,0,0,0,0,0,1,0
1224,41.0,85831.92908527455,2.8,41.19752287205958,0,3576.330378553106,5.6177558259116545,0.5476190476190477,4.76,0,0,0,0,1,0,0,0
1225,45.0,56565.2570776463,1.6,41.75647734797787,0,2209.6346126256462,0.5488169343722888,0.5347689431904625,14.719999999999999,0,0,0,0,0,0,0,0
1226,54.0,61350.642564799295,9.0,41.180625871864166,1,4327.699600927304,4.329986872826687,0.23956856454157677,32.4,0,0,0,0,0,0,1,0
1227,45.0,63554.42123568064,4.8,33.44631474431072,0,10592.403539280107,2.5276664667750066,0.10869565217391304,25.92,0,0,1,0,0,0,0,1
1228,32.0,60668.458168657795,5.5,29.33080139871601,1,1838.4381263229634,2.457580589776359,0.9696969696969697,26.950000000000003,0,0,0,1,0,0,0,0
1229,29.0,47962.60900182529,9.3,45.33761259503355,0,2813.5621377422463,1.638683160680141,0.5348978110753352,72.54,0,1,0,0,0,0,0,0
1230,57.0,79482.16987270578,8.0,36.932209715594745,1,79482.16987270578,3.1551666261061326,0.0,38.4,1,0,0,0,0,0,1,0
1231,59.0,45286.23835559553,2.2,57.26247031185024,1,9057.247671119107,0.470385306171183,0.06666666666666667,20.900000000000002,0,0,0,0,0,0,1,0
1232,41.0,40081.228924690906,6.1,41.41966141411808,1,2708.5979370136192,0.6124388280391472,0.32851850589044274,55.51,1,0,0,0,0,0,1,0
1233,56.0,70203.98068943221,5.0,39.98808594006808,1,2864.659030197982,0.7883617152671479,0.41240217268548457,44.0,0,0,0,1,0,0,1,0
1234,46.0,77367.22263036013,8.2,50.75471829122124,1,12894.537105060022,7.004374698242926,0.10638297872340426,13.12,0,0,0,1,0,0,0,0
1235,56.0,53228.855135990416,7.5,45.21754109958177,0,4094.527318153109,3.26868659049611,0.21052631578947367,42.0,0,0,0,0,0,0,0,1
1236,46.0,53459.197685251806,7.2,42.323211854361574,0,1527.4056481500515,1.3906642069643151,0.723404255319149,57.6,0,0,0,0,1,0,0,0
1237,50.0,64238.15289160189,4.1,36.874146017884456,0,3548.058313431243,4.9070519171351705,0.33539523574603025,7.789999999999999,0,0,0,0,0,0,0,0
1238,39.0,49382.20984885225,8.2,60.8676223094129,0,2299.356347984936,8.0,0.5119134050506009,16.4,0,0,1,0,0,0,0,0
1239,39.0,48274.31219082047,1.5,44.89428609809391,1,3017.1445119262794,5.974337481855683,0.375,2.8499999999999996,0,1,0,0,0,0,0,0
1240,23.0,73193.88881979548,2.4,50.67543661907517,0,7319.388881979548,7.409709280528643,0.375,2.64,0,0,0,0,1,1,0,0
1241,56.0,69106.96651175428,4.0,33.81643583813204,1,2764.278660470171,2.277851206862407,0.42105263157894735,23.6,0,0,0,0,0,0,1,0
1242,37.0,79667.38329477157,1.7,37.3761169086106,1,3983.3691647385785,0.12281116130547592,0.5,16.66,1,0,0,0,0,0,0,0
1243,57.0,41211.16481451757,3.1,60.8676223094129,0,1329.3924133715345,5.1,0.5172413793103449,15.190000000000001,0,0,0,0,1,0,0,0
1244,54.0,52463.06269634075,8.5,53.17544751484508,0,13115.765674085187,3.5818605448819896,0.05454545454545454,50.150000000000006,0,0,0,0,1,0,1,0
1245,25.0,64217.693434041794,9.5,45.66097682986626,0,2792.0736275670347,0.22505056923903416,0.8461538461538461,92.14999999999999,0,0,0,0,0,0,0,0
1246,54.0,46115.6872533845,3.7,38.94743286562381,0,23057.84362669225,4.2871364166844605,0.01818181818181818,12.209999999999999,0,0,0,0,1,1,0,0
1247,35.0,69625.31155731974,3.4,40.1277138243474,0,3164.7868889690794,0.8570406727319199,0.5833333333333334,29.58,1,0,0,0,0,0,0,0
1248,42.0,78369.40630839497,3.5,36.591114117950966,1,3439.420422376093,2.4647515738494437,0.5066428634214291,20.650000000000002,0,0,0,1,0,0,0,1
1249,41.0,51249.630416589775,3.5,32.74520535889087,1,7321.375773798539,2.0980990558575705,0.14285714285714285,21.349999999999998,0,0,0,0,1,1,0,0
1250,29.0,60578.879103405496,1.3,49.39075347408812,0,2284.141159014363,4.787527990099515,0.8507170950495033,5.33,0,0,0,1,0,0,0,0
1251,28.0,61176.44098527964,9.3,46.31064978233647,0,20392.14699509321,2.967284202970772,0.06896551724137931,56.730000000000004,1,0,0,0,0,0,0,0
1252,24.0,86989.07362528499,2.9,47.88863053073818,0,3543.917293799735,6.530165272180496,0.9418408999270591,4.93,0,0,0,0,0,0,0,0
1253,38.0,71187.01876590606,4.8,39.30481609630189,0,3944.684762641838,2.841267397379243,0.4370849672624792,26.88,0,1,0,0,0,1,0,0
1255,33.0,47193.95197972632,8.7,38.54364988020693,0,2833.5191301684727,0.6332373176050008,0.46045872756988043,78.3,0,1,0,0,0,0,0,0
1256,43.0,65388.14100686761,7.6,36.18153549783755,0,8173.5176258584515,3.3882505100873765,0.1590909090909091,32.68,1,0,0,0,0,0,0,1
1257,43.0,68352.31261162498,9.5,42.323211854361574,0,2071.282200352272,3.0594612553214935,0.7272727272727273,53.199999999999996,0,0,0,0,1,0,0,0
1258,51.0,56844.44762158432,8.0,42.97205837472594,1,4737.037301798693,1.9061785758931704,0.21153846153846154,58.4,0,0,0,1,0,0,0,0
1259,59.0,59050.567258117495,3.8,46.05963470629232,0,5368.233387101591,5.675386144396354,0.16666666666666666,9.5,0,0,1,0,0,0,0,0
1260,59.0,40780.53489784717,3.2,48.68603211086001,0,8156.106979569433,1.7597084719264295,0.06666666666666667,24.96,0,1,0,0,0,0,0,0
1261,29.0,60253.360743637255,7.3,43.07232708986419,0,2231.6059534680467,0.21229181684267967,0.8666666666666667,70.80999999999999,0,0,0,0,1,0,1,0
1262,48.0,30781.74730018256,4.3,43.92506195220123,0,2565.145608348547,1.443298104496795,0.22448979591836735,34.4,0,1,0,0,0,0,0,0
1263,48.0,68691.63859300892,6.1,33.30699858437034,0,4040.6846231181717,4.815394070307428,0.32653061224489793,7.319999999999999,0,0,0,0,1,0,0,0
1265,42.0,60668.458168657795,1.6,34.417481958972424,0,1838.4381263229634,1.5267098953995903,0.7441860465116279,11.68,0,0,0,1,0,0,0,0
1266,51.0,55028.15553413042,5.8,46.84366733456428,0,5344.163136169484,1.2313585596346215,0.17878597039859867,48.72,0,1,0,0,0,0,0,0
1267,54.0,59050.567258117495,6.1,42.56712522257652,0,4102.65461062664,3.0770932701665976,0.24351378608361843,34.16,0,0,1,0,0,0,0,0
1269,54.0,39891.70229994258,2.2,46.64079073308166,0,7978.340459988516,3.2183172867038254,0.07272727272727272,12.76,1,0,0,0,0,1,0,0
1271,40.0,64561.89256004714,2.8,36.44027206960508,1,3397.994345265639,3.6519524040980245,0.43902439024390244,10.92,0,1,0,0,0,0,0,0
1272,25.0,63988.47719720772,1.8,41.77737964296581,1,4167.808182868433,3.431822868864152,0.5520395519993639,9.0,1,0,0,0,0,0,1,0
1273,56.0,72563.44055037558,4.7,46.37713340048381,0,14512.688110075116,1.1429015535894802,0.07017543859649122,39.95,0,1,0,0,0,0,0,0
1274,38.0,47795.31965910488,2.5,42.323211854361574,0,23897.65982955244,0.4171992620892943,0.02564102564102564,23.5,0,0,0,0,1,0,0,0
1275,49.0,78205.97156588762,3.0,46.5298141191676,0,2606.865718862921,2.5226611582215117,0.58,20.1,0,0,1,0,0,0,0,0
1276,51.0,57899.357220866426,3.9,44.40818883330849,1,14474.839305216607,3.9397665064170124,0.057692307692307696,17.939999999999998,0,0,0,0,0,0,0,0
1277,50.0,73328.98320496312,3.3,42.323211854361574,0,2222.0904001503977,4.658725093330456,0.6274509803921569,10.889999999999999,0,0,1,0,0,1,0,0
1278,27.0,71016.73550231481,1.8,43.758373879984816,0,2783.661610791046,0.14378210358717308,0.8754280644885372,17.64,1,0,0,0,0,0,0,1
1279,56.0,44417.97257996166,1.8,44.92518869324724,0,2545.349269463029,0.14761604606427878,0.2886077110568601,17.64,0,0,0,1,0,0,1,0
1280,58.0,58526.24857447215,2.7,36.991990990889605,0,8360.892653496021,0.4254214755094557,0.1016949152542373,25.110000000000003,0,0,0,0,0,0,0,1
1281,45.0,64894.12006270028,1.5,37.62173080107033,0,6610.175006345479,1.1743729393382165,0.1916805958416373,12.149999999999999,1,0,0,0,0,0,1,0
1282,50.0,60253.360743637255,6.6,33.93264055255048,0,2619.711336679881,3.400643881214134,0.43137254901960786,25.74,0,0,0,0,1,0,0,0
1283,52.0,58584.42374946928,3.6,38.40800824700885,0,4184.601696390663,2.7764389321431504,0.24528301886792453,20.16,0,0,0,0,0,0,0,0
1284,56.0,58711.60125423312,3.5,41.90334391650282,1,2552.67831540144,3.6487004803392833,0.38596491228070173,16.45,1,0,0,0,0,0,0,0
1285,54.0,72190.34138465993,4.0,37.64382273044544,0,3799.4916518242067,3.772569223887794,0.32727272727272727,15.6,0,0,0,0,1,0,0,0
1286,42.0,68668.65770687265,7.0,30.1208968140489,0,2367.88474851285,1.1381759307131492,0.6511627906976745,53.9,0,0,1,0,0,0,0,1
1287,53.0,60457.18275398497,8.8,36.49129580290698,0,3022.8591376992485,4.976007665035558,0.35185185185185186,14.96,0,0,0,1,0,1,0,0
1288,44.0,37620.95780292938,7.8,38.66166314550398,0,1297.2744069975647,5.462515052110325,0.6222222222222222,10.92,0,0,0,0,1,0,0,0
1289,54.0,67416.65121125427,7.5,48.53470967705802,0,2809.0271338022612,3.986906982363951,0.41818181818181815,37.5,0,1,0,0,0,0,0,0
1290,24.0,70854.2042876667,5.4,46.75811931821544,1,4586.282875213149,3.8409681160639413,0.5779662808903712,27.0,0,0,0,0,1,0,1,0
1291,39.0,60253.360743637255,7.2,48.68976863100002,0,2812.805852375065,0.7199359873980711,0.5105271915831018,65.52,0,0,0,0,1,0,0,1
1292,46.0,76131.49594657557,6.0,36.087848824008255,1,9516.436993321946,2.6087191975146484,0.14893617021276595,33.599999999999994,0,0,0,1,0,0,1,0
1293,52.0,31512.354181267987,2.9,42.323211854361574,0,1212.013622356461,5.493123617509045,0.4716981132075472,6.09,0,1,0,0,0,0,1,0
1294,24.0,61176.44098527964,2.9,23.413377032250686,0,2109.5324477682634,2.961886735642216,1.12,6.669999999999999,1,0,0,0,0,0,0,0
1295,45.0,87170.62542997472,3.7,45.43136318544791,1,8717.062542997472,3.2841433660709547,0.1956521739130435,20.72,1,0,0,0,0,0,1,0
1296,53.0,69353.23285352456,9.2,46.88718139120638,0,3973.048613112488,6.4706375695773835,0.3047393250121161,14.719999999999999,0,0,0,0,1,0,0,1
1297,43.0,60656.46717581365,5.9,39.18699865711261,0,30328.233587906823,1.995801564574386,0.022727272727272728,40.71000000000001,0,1,0,0,0,0,1,0
1298,44.0,73503.42988372853,7.6,44.363438493774254,0,12250.571647288089,3.717141030548512,0.1111111111111111,37.24,0,1,0,0,0,0,1,0
1299,23.0,60668.458168657795,4.1,29.88060579703958,0,12133.69163373156,2.1600098791215996,0.16666666666666666,22.959999999999997,0,0,0,1,0,0,0,0
1300,48.0,67171.34994941184,4.7,35.59146407680141,0,2398.9767839075657,0.05847355741263648,0.5510204081632653,46.53,0,0,1,0,0,0,1,0
1301,23.0,56242.97941512134,2.1,48.12359390745821,0,11248.595883024269,2.4509441218972987,0.16666666666666666,14.490000000000002,1,0,0,0,0,0,0,0
1302,47.0,59705.64771284288,2.5,60.8676223094129,0,3316.980428491271,8.5,0.3541666666666667,3.75,0,0,0,1,0,0,1,0
1303,38.0,58526.24857447215,8.4,38.70516391164186,0,2251.009560556621,5.150715861556101,0.6410256410256411,15.959999999999999,0,0,0,0,0,0,0,0
1304,54.0,46099.30346261728,6.3,48.49089853923768,0,2304.965173130864,0.8763277810001238,0.34545454545454546,56.07,1,0,0,0,0,1,0,0
1305,30.0,79319.73710702907,4.0,43.10638493439929,1,6182.017047210755,3.1160752878961326,0.38163616732773015,22.4,0,0,0,1,0,0,0,0
1306,50.0,61176.44098527964,8.2,37.96623228862273,1,5098.036748773303,0.9980013898522575,0.21568627450980393,68.88,1,0,0,0,0,0,0,0
1307,47.0,63909.94249725611,3.2,40.53738151517365,0,3567.901097758701,0.865790283409447,0.3523432483258115,27.84,0,0,1,0,0,0,0,0
1308,56.0,38992.38059587585,9.8,38.356658469507714,1,12997.460198625284,0.4411156524591761,0.03508771929824561,91.14000000000001,0,0,0,0,0,0,0,0
1309,46.0,59050.567258117495,4.1,32.52979239345178,0,5905.05672581175,0.26721753831692874,0.19148936170212766,38.949999999999996,0,0,1,0,0,0,0,0
1310,45.0,58526.24857447215,4.0,52.05348644721681,1,1721.3602521903574,3.4207668689675086,0.717391304347826,24.0,0,0,0,0,0,1,0,0
1311,34.0,52280.37676172779,3.8,37.45580453365927,0,2091.2150704691117,3.6306535127200905,0.6857142857142857,15.579999999999998,0,0,0,0,1,0,0,0
1312,28.0,43346.649202356,2.1,35.34111428562471,0,1238.4756914958857,0.17418676602466587,1.1724137931034482,20.37,0,0,0,1,0,0,1,0
1313,57.0,64169.74597114063,2.0,29.76521343589313,1,4010.6091231962896,2.151668393619449,0.25862068965517243,11.2,0,0,0,0,0,0,0,1
1314,41.0,81822.15967487614,6.8,23.413377032250686,0,40911.07983743807,3.2311491661551446,0.023809523809523808,10.88,0,0,1,0,0,0,1,0
1315,22.0,38252.15151778641,8.9,47.611974944951896,0,1593.8396465744338,3.4417754761777717,1.0,49.839999999999996,1,0,0,0,0,0,0,1
1316,29.0,43405.37728157487,8.1,48.348869496289694,1,1969.40750151702,2.939014378233848,0.7013271715501579,51.029999999999994,0,0,0,0,0,0,1,0
1317,37.0,60668.458168657795,2.3,51.54430867675767,1,2757.657189484445,0.7621437481698368,0.5526315789473685,20.929999999999996,0,0,0,1,0,0,0,0
1318,35.0,47694.84263203957,5.9,40.80768547063854,1,1834.4170243092142,2.0783434633919686,0.6944444444444444,40.71000000000001,0,0,0,0,0,0,1,0
1319,33.0,47742.21800086507,2.0,39.42405978165124,0,3000.334549809842,3.821439771859981,0.4385970053385715,8.2,0,1,0,0,0,0,1,0
1320,44.0,28588.190585043343,1.4,37.93821509357487,0,985.7996753463221,0.18698717144258148,0.6222222222222222,13.579999999999998,1,0,0,0,0,0,0,0
1321,36.0,68835.85421108801,6.9,42.323211854361574,0,3585.051818633793,1.2515977862678842,0.4919134475629742,56.58,0,0,0,1,0,1,0,0
1322,49.0,65080.80754304453,5.8,42.323211854361574,0,2410.4002793720197,3.0594612553214935,0.52,32.48,0,0,0,1,0,0,1,0
1323,55.0,60253.360743637255,1.7,41.787878010168335,0,3012.668037181863,4.393837135703568,0.3392857142857143,6.12,0,0,0,0,1,1,0,0
1324,23.0,81857.9363993437,1.3,45.02456636801122,0,3803.494179512175,3.254736828920174,0.8550738537592398,7.279999999999999,0,0,1,0,0,0,1,0
1325,53.0,85216.38472395731,9.9,38.46394534431677,0,4260.819236197865,1.895783532439799,0.35185185185185186,69.3,0,0,0,0,1,0,0,0
1326,44.0,48736.41675329829,1.3,52.566783249765656,0,1392.4690500942368,7.254447644651073,0.7555555555555555,2.08,0,0,0,1,0,0,0,0
1327,43.0,77498.22886465509,5.0,26.76208896452209,1,3225.7957207422323,2.945835392597045,0.5232847924391936,16.5,1,0,0,0,0,0,0,0
1328,46.0,51405.03292513581,5.5,32.23580660225564,1,1713.501097504527,1.3769734053321703,0.6170212765957447,40.7,0,0,0,0,0,1,0,0
1329,43.0,62716.74765316591,2.1,45.03768419387647,1,1844.610225093115,3.4776636195050536,0.75,11.13,0,0,0,0,0,0,0,0
1330,43.0,47463.56797468637,2.5,56.00488600984748,1,2157.4349079402896,4.048482413041802,0.4772727272727273,14.0,1,0,0,0,0,0,1,0
1331,27.0,93213.77285193412,4.2,40.19919840192984,0,31071.257617311374,5.019317270216755,0.07142857142857142,10.08,0,0,0,1,0,0,1,0
1332,36.0,55559.74159005153,7.9,35.26103355418125,1,9259.956931675255,2.896534497021768,0.13513513513513514,39.5,0,0,0,0,0,0,1,0
1333,58.0,61896.73534235194,5.6,50.00530164126676,0,4126.449022823463,1.7252379748439868,0.23728813559322035,44.24,0,0,0,0,0,0,0,0
1334,54.0,49680.9391880426,6.7,44.5895875361192,1,1840.0347847423184,4.834939604546962,0.4727272727272727,22.78,0,0,0,0,0,0,1,0
1335,29.0,87919.73395854593,9.9,52.32171049595395,1,8791.973395854593,7.736385562587743,0.3,9.9,0,0,1,0,0,0,0,0
1336,26.0,88299.21969134116,7.9,31.677191322045267,1,9811.024410149017,1.5612828357752293,0.2962962962962963,55.300000000000004,0,0,1,0,0,0,0,0
1337,25.0,84463.9377189441,4.9,51.69334788808741,0,2559.513264210427,0.16985499326821277,1.2307692307692308,48.02000000000001,0,1,0,0,0,0,0,0
1338,27.0,74346.60522521433,5.0,29.612340345853827,0,4832.328741968332,2.1406175003751944,0.5137590723045989,28.0,0,0,0,0,1,0,0,0
1339,53.0,61176.44098527964,6.6,42.323211854361574,0,3314.3441819773852,5.493123617509045,0.32329783883005764,13.86,1,0,0,0,0,0,0,0
1340,51.0,72417.75143943627,7.0,45.30226202259141,0,36208.87571971813,4.540078745528265,0.019230769230769232,27.3,1,0,0,0,0,1,0,0
1341,56.0,59894.358016128965,5.5,43.488107025592754,0,2065.322690211344,0.857364333461749,0.49122807017543857,48.400000000000006,1,0,0,0,0,0,1,0
1342,37.0,79686.12932613949,6.8,50.484738687858936,0,3606.3195320229506,5.722988408771091,0.5551644106857161,21.08,0,1,0,0,0,0,1,0
1343,34.0,76738.53080048042,1.2,27.38671986392621,0,76738.53080048042,1.5747866581099952,0.0,7.8,0,0,1,0,0,0,0,0
1344,51.0,50261.01632886114,4.9,43.128059837592296,0,2645.316648887428,3.1176421237676646,0.34615384615384615,27.44,0,0,0,1,0,1,0,0
1345,40.0,74217.38704255824,3.5,42.323211854361574,0,2854.51488625224,4.936857934723318,0.6097560975609756,10.15,0,0,0,1,0,0,0,0
1346,38.0,70230.51675065889,2.2,42.47435381657677,0,2809.2206700263555,1.1862858897482198,0.6153846153846154,18.26,0,1,0,0,0,0,0,0
1348,49.0,61176.44098527964,6.4,50.06005915861322,0,4314.113444199214,2.4673245278486093,0.2636107199152951,44.800000000000004,1,0,0,0,0,0,0,0
1349,47.0,53523.063170396905,5.7,36.81351783885044,0,3939.1487834929676,2.661176374978796,0.262238943784662,31.919999999999998,0,0,0,0,1,0,1,0
1350,58.0,46709.36318502489,3.3,35.40541590349697,1,2224.25538976309,4.711599663947702,0.3389830508474576,6.27,0,0,0,0,0,0,1,0
1351,47.0,47351.09093559386,5.2,34.398913976931944,0,2254.639727396836,2.147543606153427,0.41670045495717,32.24,0,0,1,0,0,0,0,0
1353,30.0,67200.89370130024,2.8,43.46448176298296,0,2240.0297900433416,5.212799594123592,0.9354838709677419,7.56,0,1,0,0,0,0,0,0
1354,33.0,39518.06966711729,6.9,31.84719956237537,0,2316.2590467148234,4.447375895580661,0.47238710288123764,10.350000000000001,0,0,1,0,0,0,0,0
1355,22.0,62847.71754318696,8.0,42.323211854361574,0,2244.5613408281056,5.771256458901909,1.173913043478261,13.6,1,0,0,0,0,0,0,0
1356,22.0,68651.37099289607,8.1,36.444136993102255,0,2927.9126585892395,0.059874421918179974,0.9759654743546369,80.19,0,0,0,1,0,1,0,0
1357,55.0,61176.44098527964,6.4,34.36009081690688,0,15294.11024631991,1.0725599271852482,0.05357142857142857,51.84,1,0,0,0,0,0,0,0
1358,53.0,60656.46717581365,5.6,42.29406581239544,0,8665.209596544806,0.48639728225589596,0.1111111111111111,52.08,0,1,0,0,0,0,0,0
1359,46.0,54755.81719833295,1.5,44.88977277120704,0,2976.034216492696,5.309988326958327,0.3701897996153715,4.199999999999999,1,0,0,0,0,0,1,0
1360,22.0,63924.94459044719,3.6,43.79099048213274,0,3364.470767918273,0.2877785516873111,0.782608695652174,34.56,0,0,0,1,0,0,0,1
1361,37.0,77211.13995287409,1.8,43.80265510998242,0,77211.13995287409,5.541212742504412,0.0,4.14,0,0,0,0,1,0,1,0
1362,26.0,55436.64178242279,9.7,55.36793372230889,0,5543.664178242279,4.002438392282732,0.3333333333333333,54.31999999999999,0,1,0,0,0,0,0,0
1363,43.0,77979.62057986576,2.2,45.38946879701725,0,3133.159798059528,1.1185618989588324,0.5429202583005036,18.700000000000003,0,0,0,0,1,0,1,0
1364,50.0,30939.565252853103,2.4,48.271713983113976,0,1200.3409645679608,4.6790576285798,0.48579700441883983,9.839999999999998,0,0,0,0,0,0,1,0
1365,24.0,41199.77710317171,9.0,38.68307400178422,0,1287.493034474116,3.304745235270521,1.24,43.199999999999996,0,0,0,0,1,0,1,0
1366,33.0,65229.66516501331,9.5,49.55204914129193,1,10871.610860835552,6.349943839391696,0.14705882352941177,20.900000000000002,0,0,0,0,0,0,1,0
1367,47.0,38837.63252868188,7.9,38.30117980965343,0,2284.5666193342286,4.971104653277538,0.3333333333333333,16.59,0,0,0,0,0,0,1,0
1368,37.0,42382.94209849925,1.0,45.29158662070872,0,4238.294209849924,2.529939377746904,0.23684210526315788,6.6,0,0,0,0,1,0,0,0
1369,58.0,52083.34703631091,1.0,31.02906505454094,1,1929.0128531967002,1.4783605017581423,0.4406779661016949,7.1,0,1,0,0,0,0,1,0
1370,43.0,71571.58487873737,4.4,43.329873055904976,0,2044.902425106782,1.42374127366576,0.7727272727272727,35.2,0,0,0,1,0,0,0,0
1371,50.0,61176.44098527964,2.3,34.1969581186453,0,2913.1638564418877,2.2473004084049393,0.39215686274509803,13.799999999999999,1,0,0,0,0,0,0,1
1372,35.0,62554.47543243591,1.2,49.48828523587126,1,2502.1790172974365,2.6017528982777103,0.6666666666666666,8.16,1,0,0,0,0,0,0,0
1373,49.0,75494.4592072921,5.2,49.00701169599027,1,2696.2306859747177,7.165753935271805,0.54,5.720000000000001,0,0,0,1,0,1,0,0
1374,26.0,57075.82187356563,9.5,38.266980899527255,0,3101.7988907074655,4.715189223057113,0.6444769498895723,23.75,0,0,0,0,0,0,0,0
1375,51.0,54467.5465561119,3.9,58.39659942899632,1,2511.9181647812584,4.22137464449385,0.3977624406089235,21.84,0,0,0,0,0,0,1,0
1376,26.0,66026.56923837861,7.0,39.7129736304522,1,2276.7782495992624,5.415320471320257,1.037037037037037,11.9,0,1,0,0,0,0,0,0
1377,33.0,57118.3342091784,6.9,29.103848794619783,0,3808.6117870386615,1.3866347707054285,0.4116809746143755,48.99,0,0,1,0,0,0,0,0
